sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
212,0.061085206,0.247412,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
213,0.061334581,0.246179,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
214,0.061591310,0.253463,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
215,0.061850003,0.255447,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
216,0.062097745,0.244666,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
217,0.062353903,0.252902,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
218,0.062630409,0.272278,0,0.42,3.1,-32.86,-0.066,-0.064,0.07085,21,155,-1643,-66,-64,109
219,0.062899131,0.265656,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
220,0.063150520,0.247783,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
221,0.063402069,0.248083,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
222,0.063656684,0.251108,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
223,0.063917371,0.257361,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
224,0.064338887,0.393765,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
225,0.064591188,0.248614,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
226,0.064844581,0.250017,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
227,0.065111449,0.263762,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
228,0.065370933,0.256158,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
229,0.065621491,0.247232,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
230,0.065875424,0.250517,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
231,0.066128627,0.249826,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
232,0.066394062,0.262089,0,0.45999999999999996,3.06,-32.72,-0.067,-0.063,0.06955,23,153,-1636,-67,-63,107
233,0.066773160,0.375431,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
234,0.067026172,0.249366,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
235,0.067277340,0.247622,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
236,0.067534681,0.254094,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
237,0.067800908,0.263031,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
238,0.068051675,0.247221,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
239,0.068331979,0.276907,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
240,0.068591152,0.255797,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
241,0.068855415,0.261177,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
242,0.069110632,0.251750,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
243,0.069372660,0.258602,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
244,0.069624400,0.248363,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
245,0.069874046,0.246280,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
246,0.070129082,0.251529,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
247,0.070385390,0.252962,0,0.36,3.06,-32.76,-0.055999999999999994,-0.055,0.0676,18,153,-1638,-56,-55,104
248,0.070772142,0.382484,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
249,0.071031265,0.255476,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
250,0.071286902,0.252040,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
251,0.071536228,0.246220,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
252,0.071791504,0.252181,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
253,0.072060386,0.265676,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
254,0.072335990,0.272408,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
255,0.072596646,0.257480,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
256,0.072845280,0.245428,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
257,0.073109704,0.261158,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
258,0.073363978,0.250918,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
259,0.073614105,0.246630,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
260,0.073868169,0.250768,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
261,0.074121321,0.249876,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
262,0.074382278,0.257640,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
263,0.074667621,0.281946,0,0.48,3.06,-32.92,-0.06,-0.06,0.06695000000000001,24,153,-1646,-60,-60,103
264,0.074951501,0.280624,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
265,0.075214712,0.259945,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
266,0.075465259,0.247562,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
267,0.075726868,0.258603,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
268,0.075978237,0.248484,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
269,0.076240686,0.258923,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
270,0.076659628,0.408773,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
271,0.076917519,0.253052,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
272,0.077181843,0.260607,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
273,0.077433632,0.248513,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
274,0.077718564,0.281605,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
275,0.077977868,0.255827,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
276,0.078262940,0.281485,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
277,0.078519008,0.252862,0,0.36,3.02,-32.86,-0.053,-0.054,0.065,18,151,-1643,-53,-54,100
278,0.078778883,0.255197,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
279,0.079037375,0.253744,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
280,0.079312659,0.271397,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
281,0.079587752,0.271346,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
282,0.079843519,0.252230,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
283,0.080099066,0.251890,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
284,0.080353150,0.250638,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
285,0.080609669,0.253042,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
286,0.080869964,0.257049,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
287,0.081124369,0.250878,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
288,0.081388933,0.260997,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
289,0.081639991,0.247632,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
290,0.081897241,0.253773,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
291,0.082195829,0.295101,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
292,0.082476302,0.277007,0,0.33999999999999997,3.0,-32.76,-0.055,-0.055,0.06695000000000001,17,150,-1638,-55,-55,103
293,0.082735436,0.255718,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
294,0.082992345,0.252752,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
295,0.083246750,0.250397,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
296,0.083525240,0.274843,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
297,0.083977884,0.409995,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
298,0.084391205,0.392823,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
299,0.084810187,0.400808,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
300,0.085280295,0.376353,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
301,0.085692814,0.396359,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
302,0.085964501,0.267699,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
303,0.086213225,0.244636,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
304,0.086537070,0.320007,0,0.45999999999999996,3.1199999999999997,-32.92,-0.064,-0.059000000000000004,0.0689,23,156,-1646,-64,-59,106
305,0.086798147,0.257200,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
306,0.087082347,0.279962,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
307,0.087337583,0.251459,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
308,0.087624399,0.283029,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
309,0.087887449,0.259013,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
310,0.088156962,0.265966,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
311,0.088431344,0.270925,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
312,0.088714673,0.279942,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
313,0.088973917,0.255848,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
314,0.089230906,0.253453,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
315,0.089501020,0.266387,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
316,0.089778849,0.272509,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
317,0.090034846,0.252431,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
318,0.090314037,0.275624,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
319,0.090587348,0.269674,0,0.5,3.1399999999999997,-33.32,-0.056999999999999995,-0.055,0.065,25,157,-1666,-57,-55,100
320,0.090861669,0.270695,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
321,0.091283076,0.407851,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
322,0.091716124,0.420996,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
323,0.092148230,0.420134,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
324,0.092604081,0.444379,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
325,0.093034254,0.419062,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
326,0.093470418,0.424372,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
327,0.093904337,0.421787,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
328,0.094387178,0.471029,0,0.44,3.04,-33.12,-0.053,-0.053,0.06369999999999999,22,152,-1656,-53,-53,98
329,0.094800079,0.401439,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
330,0.095227346,0.413011,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
331,0.095644264,0.402421,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
332,0.096054569,0.396620,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
333,0.096471407,0.403172,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
334,0.096894988,0.409815,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
335,0.097305213,0.397111,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
336,0.097716641,0.397702,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
337,0.098136845,0.407009,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
338,0.098553402,0.403112,0,0.42,3.02,-32.940000000000005,-0.055999999999999994,-0.056999999999999995,0.06565,21,151,-1647,-56,-57,101
339,0.098981541,0.414323,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
340,0.099410852,0.414493,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
341,0.099856735,0.431546,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
342,0.100289202,0.410877,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
343,0.100725706,0.422719,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
344,0.101149918,0.411388,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
345,0.101591061,0.427969,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
346,0.102015002,0.408973,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
347,0.102275027,0.256238,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
348,0.102593471,0.314747,0,0.3,3.0,-32.6,-0.055999999999999994,-0.056999999999999995,0.06695000000000001,15,150,-1630,-56,-57,103
349,0.102861441,0.264293,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
350,0.103127728,0.262630,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
351,0.103404595,0.273210,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
352,0.103674559,0.266578,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
353,0.103957747,0.279692,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
354,0.104219956,0.259153,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
355,0.104492795,0.269663,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
356,0.104763801,0.267930,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
357,0.105035949,0.269012,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
358,0.105308067,0.268762,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
359,0.105582208,0.270725,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
360,0.105850549,0.265015,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
361,0.106115834,0.261949,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
362,0.106381329,0.262169,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
363,0.106650191,0.265556,0,0.44,3.06,-32.96,-0.062,-0.059000000000000004,0.0676,22,153,-1648,-62,-59,104
364,0.106935223,0.281946,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
365,0.107216528,0.273941,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
366,0.107506749,0.285753,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
367,0.107971446,0.403883,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
368,0.108394215,0.375591,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
369,0.108685579,0.281716,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
370,0.109107656,0.406288,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
371,0.109529183,0.406158,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
372,0.109969395,0.426066,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
373,0.110243576,0.270464,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
374,0.110589842,0.342549,0,0.4,3.06,-32.940000000000005,-0.056999999999999995,-0.056999999999999995,0.065,20,153,-1647,-57,-57,100
375,0.110864445,0.270725,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
376,0.111124721,0.256319,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
377,0.111385116,0.256689,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
378,0.111657755,0.269132,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
379,0.111927729,0.266577,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
380,0.112213382,0.282056,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
381,0.112480150,0.263382,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
382,0.112753450,0.270074,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
383,0.113021630,0.264934,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
384,0.113295682,0.270585,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
385,0.113584130,0.284952,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
386,0.113849685,0.262099,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
387,0.114126632,0.273400,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
388,0.114437773,0.307554,0,0.4,3.1199999999999997,-33.0,-0.06,-0.059000000000000004,0.0676,20,156,-1650,-60,-59,104
389,0.114821128,0.379839,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
390,0.115101311,0.276907,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
391,0.115374000,0.269473,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
392,0.115643963,0.266958,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
393,0.115920379,0.273220,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
394,0.116210841,0.287266,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
395,0.116475776,0.261779,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
396,0.116733777,0.255046,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
397,0.117007638,0.270956,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
398,0.117269787,0.259033,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
399,0.117526887,0.253954,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
400,0.117791120,0.261127,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
401,0.118052838,0.258271,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
402,0.118339694,0.283730,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
403,0.118615529,0.272719,0,0.42,3.08,-32.6,-0.061,-0.062,0.0689,21,154,-1630,-61,-62,106
404,0.118873480,0.255056,0,0.38,3.08,-32.800000000000004,-0.055,-0.055,0.06565,19,154,-1640,-55,-55,101
405,0.119127484,0.250718,0,0.38,3.08,-32.800000000000004,-0.055,-0.055,0.06565,19,154,-1640,-55,-55,101
406,0.119389062,0.258372,0,0.38,3.08,-32.800000000000004,-0.055,-0.055,0.06565,19,154,-1640,-55,-55,101
